speed,rpm,tp,load,timing,area,acc_x,acc_y,acc_z,ethanol_fuel_level,coolant_temp,intake_manifold_pressure,afr,battery_voltage,fuel_level,mmcloud_time,cloud_index,latitude,longitude
19,1690,19,23,17.0,753.899963,0.06,0.11,-0.08,,87.0,71.0,100.0,1489.0,59.0,653,1.0,-5.843667,-35.198261
20,1774,18,21,18.0,732.670044,0.04,0.05,0.02,,87.0,67.0,100.0,1490.0,59.0,655,1.0,-5.843673,-35.198215
22,1839,18,20,18.0,764.189941,-0.03,-0.09,-0.17,,87.0,64.0,100.0,1492.0,59.0,1025,1.0,-5.843682,-35.198151
22,1879,18,19,18.0,754.195007,-0.01,-0.01,-0.1,,87.0,62.0,100.0,1481.0,59.0,671,1.0,-5.843688,-35.198109
22,1907,18,18,18.0,741.400024,-0.04,0.03,-0.08,,87.0,60.0,100.0,1479.0,59.0,1154,1.0,-5.843697,-35.19804
23,1907,17,16,18.0,703.36499,0.02,0.07,-0.08,,87.0,54.0,100.0,1476.0,59.0,667,0.0,-5.843703,-35.19799
23,1901,17,16,13.0,702.195007,-0.04,-0.07,0.01,,87.0,50.0,100.0,1493.0,59.0,641,0.0,-5.843711,-35.197929
22,1756,13,12,1.0,519.52002,-0.02,0.12,-0.03,,87.0,29.0,100.0,1483.0,59.0,656,0.0,-5.843715,-35.19788
20,1361,12,7,-8.0,345.735016,0.0,-0.02,-0.09,,87.0,28.0,125.0,1475.0,59.0,675,0.0,-5.843721,-35.197819
18,1210,12,6,-4.0,289.200012,-0.04,-0.05,-0.18,,87.0,28.0,103.0,1476.0,59.0,665,0.0,-5.843725,-35.197784
15,997,12,7,-3.0,241.670013,0.02,0.08,0.08,,87.0,33.0,100.0,1474.0,59.0,665,0.0,-5.84373,-35.197731
13,890,12,9,3.0,229.899994,-0.01,0.14,0.03,,87.0,43.0,100.0,1482.0,59.0,667,0.0,-5.843731,-35.197708
11,852,14,11,-9.0,247.720001,0.02,0.06,-0.04,,87.0,51.0,100.0,1469.0,59.0,656,0.0,-5.843723,-35.197678
9,829,14,13,-7.0,245.189987,0.04,0.08,0.02,,87.0,58.0,100.0,1484.0,59.0,1026,0.0,-5.843711,-35.197659
9,837,13,17,-7.0,277.809998,0.03,0.05,-0.13,,87.0,77.0,100.0,1474.0,59.0,656,0.0,-5.84369,-35.197643
10,1090,18,25,8.0,505.75,0.0,0.07,-0.07,,87.0,68.0,100.0,1480.0,59.0,669,0.0,-5.843674,-35.197639
9,1151,19,26,9.0,533.924988,0.01,0.01,-0.15,,87.0,80.0,100.0,1483.0,59.0,637,0.0,-5.843646,-35.197636
11,1244,20,27,12.0,616.359985,0.04,-0.07,-0.1,,88.0,83.0,100.0,1489.0,59.0,668,0.0,-5.843624,-35.197636
14,1395,22,28,12.0,754.950012,0.02,-0.02,-0.17,,88.0,86.0,100.0,1489.0,59.0,654,1.0,-5.843582,-35.197632
16,1502,22,27,14.0,795.930054,0.01,0.05,0.03,,88.0,85.0,100.0,1476.0,59.0,657,1.0,-5.843549,-35.197628
18,1642,20,25,15.0,783.030029,0.04,-0.02,-0.17,,88.0,78.0,100.0,1480.0,59.0,650,1.0,-5.843494,-35.197624
20,1770,20,24,15.0,829.400024,0.03,-0.09,-0.16,,88.0,78.0,100.0,1494.0,59.0,656,1.0,-5.843455,-35.197617
19,1706,21,26,15.0,856.349976,-0.03,-0.12,-0.26,,88.0,84.0,100.0,1494.0,59.0,1056,1.0,-5.843397,-35.197609
19,1693,22,27,14.0,895.389954,0.05,0.0,-0.14,,88.0,84.0,100.0,1493.0,59.0,657,1.0,-5.843361,-35.197594
18,1639,22,27,13.0,863.775024,0.05,-0.06,-0.29,,88.0,85.0,100.0,1489.0,59.0,645,1.0,-5.843308,-35.197575
17,1582,22,27,13.0,832.039978,0.02,0.12,0.05,,88.0,84.0,100.0,1492.0,59.0,662,1.0,-5.843275,-35.197563
16,1496,19,23,15.0,662.219971,0.0,0.05,-0.31,,88.0,72.0,100.0,1487.0,59.0,646,0.0,-5.843225,-35.197556
15,1335,16,16,-3.0,454.924988,0.0,0.0,-0.01,,88.0,49.0,100.0,1475.0,59.0,656,0.0,-5.843194,-35.197552
14,1100,14,11,-4.0,312.5,-0.02,0.0,-0.02,,88.0,39.0,100.0,1463.0,59.0,661,0.0,-5.843151,-35.197552
12,936,14,10,-5.0,256.959991,0.0,-0.04,-0.07,,88.0,46.0,100.0,1473.0,59.0,657,0.0,-5.843125,-35.197548
10,875,14,12,-1.0,250.25,-0.03,-0.09,-0.04,,88.0,48.0,100.0,1482.0,59.0,659,0.0,-5.843094,-35.19754
10,853,14,12,-2.0,247.829987,0.03,-0.15,0.0,,88.0,49.0,100.0,1489.0,59.0,1139,0.0,-5.843076,-35.197529
10,851,13,12,-1.0,236.610001,0.01,-0.17,-0.06,,88.0,49.0,100.0,1494.0,59.0,661,0.0,-5.843055,-35.197498
10,870,18,16,-8.0,347.100006,0.02,-0.15,-0.11,,88.0,68.0,100.0,1485.0,59.0,651,0.0,-5.843049,-35.197479
10,1028,17,20,7.0,409.199982,0.0,-0.02,-0.11,,89.0,71.0,100.0,1467.0,59.0,660,0.0,-5.843048,-35.197453
11,1113,17,21,10.0,450.079987,0.0,-0.02,-0.08,,89.0,71.0,100.0,1492.0,59.0,662,0.0,-5.843048,-35.19743
12,1144,17,18,13.0,426.600006,-0.01,-0.02,-0.06,,89.0,69.0,100.0,1491.0,59.0,653,0.0,-5.84305,-35.197392
12,1018,14,15,-3.0,326.429993,-0.04,-0.05,-0.18,,89.0,44.0,100.0,1484.0,59.0,655,0.0,-5.843053,-35.197365
12,915,14,12,-7.0,277.799988,0.01,-0.04,-0.03,,89.0,48.0,100.0,1480.0,59.0,653,0.0,-5.843057,-35.197327
11,879,14,12,-4.0,262.084991,0.0,-0.07,-0.1,,89.0,49.0,100.0,1479.0,59.0,657,0.0,-5.843061,-35.197308
10,853,14,12,1.0,247.829987,-0.01,-0.1,-0.09,,89.0,50.0,100.0,1470.0,59.0,1004,0.0,-5.843069,-35.197277
8,775,14,18,8.0,282.75,0.0,-0.06,-0.05,,89.0,67.0,100.0,1467.0,59.0,655,0.0,-5.843078,-35.197262
5,877,16,18,-6.0,284.855011,-0.03,-0.03,0.0,,89.0,67.0,100.0,1480.0,59.0,654,0.0,-5.84309,-35.197247
3,883,19,23,-12.0,361.790009,-0.01,0.0,-0.02,,89.0,87.0,100.0,1478.0,59.0,650,0.0,-5.843096,-35.197243
1,943,19,25,-10.0,369.589996,0.0,-0.01,-0.02,,90.0,87.0,100.0,1480.0,59.0,638,0.0,-5.843101,-35.197239
0,976,18,25,-12.0,347.0,0.0,-0.02,-0.08,,90.0,86.0,100.0,1489.0,59.0,666,0.0,-5.843102,-35.197239
0,975,19,26,-15.0,373.75,0.02,0.0,-0.08,,90.0,84.0,100.0,1478.0,59.0,669,0.0,-5.843102,-35.197235
0,999,14,13,-5.0,155.934998,-0.04,-0.05,-0.07,,,52.0,100.0,1424.0,,659,0.0,-5.843103,-35.197235
