speed,rpm,tp,load,timing,area,acc_x,acc_y,acc_z,ethanol_fuel_level,coolant_temp,intake_manifold_pressure,afr,battery_voltage,fuel_level,mmcloud_time,cloud_index,latitude,longitude
51,1833,32,39,8,2264.850098,0.0,-0.04,-0.04,,88,99,100,1457,59.0,633,1,-5.834854,-35.20013
54,1919,32,37,9,2329.14502,0.01,-0.06,-0.03,,88,97,100,1458,59.0,638,1,-5.834952,-35.200008
56,1505,29,42,6,2158.449951,0.04,-0.03,-0.08,,88,99,100,1457,59.0,630,1,-5.83502,-35.199921
58,1606,30,40,6,2256.939941,0.05,-0.06,-0.03,,88,99,100,1459,59.0,669,1,-5.835126,-35.199787
61,1663,29,40,6,2304.314941,0.05,0.02,-0.05,,88,97,100,1460,59.0,628,1,-5.835199,-35.199692
63,1708,28,36,10,2231.459961,0.05,-0.02,-0.02,,89,94,100,1461,59.0,655,1,-5.835313,-35.199543
65,1725,27,34,11,2190.375,0.01,-0.05,0.01,,89,93,100,1459,59.0,670,1,-5.835392,-35.199444
67,1787,27,32,11,2221.064941,0.03,-0.08,-0.02,,89,92,100,1471,59.0,652,1,-5.835514,-35.199287
69,1834,27,32,12,2289.669922,0.03,-0.08,-0.02,,89,92,100,1459,59.0,654,1,-5.835598,-35.199181
71,1884,26,30,12,2264.419922,0.08,-0.03,-0.02,,89,91,99,1470,59.0,661,1,-5.835729,-35.199017
72,1918,26,33,12,2371.949951,0.02,-0.05,-0.02,,90,90,94,1470,59.0,660,1,-5.835817,-35.198898
73,1950,26,33,12,2411.5,0.04,-0.06,-0.01,,90,90,104,1472,59.0,645,1,-5.83595,-35.198727
74,1970,24,30,14,2272.400146,0.03,-0.11,-0.08,,90,86,104,1479,59.0,632,1,-5.83604,-35.198608
74,1563,23,27,12,1950.815063,0.06,-0.01,-0.01,,90,88,104,1484,59.0,635,1,-5.836177,-35.198437
74,1609,20,25,4,1786.454956,0.07,-0.07,0.0,,89,69,104,1471,59.0,949,1,-5.836268,-35.198315
74,1547,12,9,-3,1140.005005,0.04,-0.03,0.05,,89,30,100,1472,59.0,641,0,-5.836404,-35.198139
70,1489,13,7,-7,1073.765015,0.01,-0.08,0.14,,89,27,100,1476,59.0,633,0,-5.836491,-35.198029
65,1381,12,6,-9,916.255005,0.0,-0.12,0.12,,89,27,100,1462,59.0,727,0,-5.836616,-35.197868
60,1268,12,6,-9,814.440002,-0.01,-0.14,0.17,,89,27,100,1467,59.0,644,0,-5.836732,-35.197727
54,1444,13,6,-9,823.200012,0.04,-0.18,0.15,,89,27,100,1467,59.0,728,0,-5.836805,-35.197647
47,1264,12,6,-4,652.959961,-0.01,-0.13,0.19,,89,28,100,1464,59.0,650,0,-5.836906,-35.197544
38,1301,12,6,-9,550.220032,0.0,-0.1,0.22,,89,27,100,1461,59.0,645,0,-5.836962,-35.197487
28,1063,15,8,-15,461.339996,0.01,-0.07,0.26,,89,45,100,1478,59.0,687,0,-5.83703,-35.197433
19,1004,15,11,-12,375.600006,0.07,-0.04,0.3,,88,47,100,1459,59.0,658,0,-5.837062,-35.197403
11,908,14,10,-9,242.339996,0.04,-0.03,0.0,,88,51,100,1460,59.0,654,0,-5.837092,-35.19738
12,1180,60,36,-13,1723.200073,0.04,-0.02,-0.11,,88,102,100,1471,59.0,652,1,-5.837109,-35.197365
15,1744,40,46,5,1751.920044,0.04,-0.02,-0.18,,88,105,100,1473,59.0,661,1,-5.83714,-35.197334
20,1905,32,44,7,1633.599976,0.04,-0.05,-0.16,,88,103,100,1472,59.0,674,1,-5.837171,-35.197311
25,2230,34,44,9,1942.349976,0.03,-0.05,-0.14,,88,100,100,1471,59.0,672,1,-5.837229,-35.197273
30,2464,36,39,-12,2092.080078,0.06,-0.05,-0.13,,88,104,100,1470,59.0,659,1,-5.837276,-35.197235
32,1877,32,42,6,1878.490112,0.06,-0.04,-0.13,,88,118,100,1474,59.0,659,1,-5.837355,-35.197186
36,1939,80,51,1,4323.464844,0.04,-0.01,-0.14,,88,138,100,1471,59.0,514,2,-5.837414,-35.19714
40,1713,83,54,-6,4706.109863,0.03,-0.03,-0.1,,88,141,100,1462,59.0,495,2,-5.83751,-35.197071
43,1589,83,58,-1,4993.944824,0.03,-0.04,-0.08,,88,131,100,1476,59.0,507,2,-5.83758,-35.197025
46,1690,82,55,0,4994.450195,0.03,-0.04,-0.09,,88,132,100,1464,59.0,502,2,-5.837692,-35.196945
49,1764,82,54,0,5131.459473,0.03,-0.05,-0.09,,88,132,100,1472,59.0,510,2,-5.837772,-35.196888
52,1860,77,52,2,4971.200195,0.04,-0.04,-0.06,,88,132,100,1459,58.0,502,2,-5.8379,-35.1968
55,1964,74,49,3,4869.280273,0.05,-0.08,-0.02,,88,131,100,1473,58.0,792,2,-5.83799,-35.196735
58,2068,71,49,3,4904.879883,0.06,-0.02,-0.09,,89,126,100,1467,58.0,506,2,-5.838132,-35.19664
60,1619,33,46,3,2607.070312,0.05,-0.05,-0.06,,89,108,100,1474,58.0,658,2,-5.838231,-35.196568
61,1693,32,42,4,2519.89502,0.05,-0.07,-0.01,,89,98,100,1465,58.0,662,2,-5.838383,-35.196465
62,1656,20,30,-3,1681.76001,0.05,-0.03,0.02,,89,53,100,1471,58.0,674,1,-5.838486,-35.196392
60,1621,13,9,-3,1007.744995,0.06,-0.02,0.08,,90,28,100,1471,58.0,1054,0,-5.838637,-35.196289
56,1513,13,7,-10,886.095032,0.04,-0.04,0.09,,90,28,199,1459,58.0,662,0,-5.838731,-35.19622
51,1374,12,6,0,733.589966,0.02,-0.04,0.14,,90,27,138,1479,58.0,669,0,-5.838859,-35.196133
43,1180,13,6,-9,607.600037,-0.01,-0.07,0.29,,90,34,102,1471,58.0,635,0,-5.838933,-35.196079
32,1184,12,6,-3,452.959991,0.02,-0.06,0.27,,90,29,100,1461,58.0,660,0,-5.839018,-35.196018
22,1056,12,14,-4,406.080017,0.04,-0.03,0.25,,90,41,100,1465,58.0,649,0,-5.839057,-35.195992
12,996,13,10,-1,252.559998,-0.05,-0.01,0.04,,90,42,100,1470,58.0,646,0,-5.839092,-35.195969
11,884,15,12,-21,274.160004,0.02,-0.02,-0.02,,90,93,100,1449,58.0,659,0,-5.839111,-35.195957
13,1390,27,37,-2,1022.499939,0.04,0.0,-0.12,,90,95,100,1462,58.0,649,0,-5.839142,-35.19593
17,1667,29,38,8,1255.925049,0.04,-0.02,-0.13,,90,97,100,1459,58.0,667,1,-5.839169,-35.195911
21,1921,31,44,7,1631.825073,0.03,-0.01,-0.14,,90,104,100,1475,59.0,643,1,-5.839219,-35.195881
26,2264,33,45,8,1975.220093,0.04,-0.02,-0.14,,90,102,100,1474,58.0,667,1,-5.839261,-35.195847
30,2379,38,41,-10,2193.545166,0.06,-0.05,-0.1,,90,116,100,1470,58.0,641,1,-5.839333,-35.195801
33,1963,32,46,4,2039.38501,0.05,-0.01,-0.09,,89,125,100,1464,58.0,657,1,-5.839387,-35.195759
37,1924,33,46,3,2167.959961,0.03,-0.02,-0.16,,89,123,100,1471,58.0,667,1,-5.839476,-35.195698
40,1662,33,49,-6,2208.090088,0.07,-0.04,-0.07,,89,132,100,1476,58.0,669,1,-5.839541,-35.195652
42,1523,86,58,-1,5061.5,0.04,-0.05,-0.11,,89,129,100,1471,58.0,525,2,-5.839646,-35.195583
44,1655,88,61,-2,5488.875,0.05,-0.08,-0.12,,90,147,100,1476,58.0,488,2,-5.83972,-35.195534
47,1720,88,71,-6,6206.800293,0.07,-0.06,-0.09,,90,165,100,1474,58.0,517,2,-5.839841,-35.195465
49,1778,88,78,-5,6717.030273,0.06,-0.12,-0.1,,90,179,100,1470,58.0,512,2,-5.839929,-35.195415
52,1863,88,78,-5,6930.949707,0.01,-0.18,-0.13,,90,182,100,1471,58.0,511,2,-5.840071,-35.195351
54,1936,87,68,-4,6487.959961,0.04,-0.11,-0.12,,90,170,100,1459,58.0,490,2,-5.840172,-35.195312
55,1978,88,59,-1,6143.460449,0.04,-0.08,-0.08,,90,155,100,1476,58.0,482,2,-5.840331,-35.195267
56,2010,88,58,0,6161.699707,0.01,-0.02,-0.13,,91,155,100,1475,58.0,488,2,-5.840439,-35.19524
57,2032,88,55,0,6065.919922,0.02,-0.06,-0.09,,91,142,100,1458,58.0,481,2,-5.840606,-35.195202
57,2058,32,41,-3,2576.419922,0.05,-0.08,-0.06,,92,101,100,1474,58.0,631,2,-5.84072,-35.195179
55,1983,15,13,-2,1184.219971,-0.03,-0.14,0.04,,92,30,100,1472,58.0,632,1,-5.840887,-35.19516
49,1779,14,8,-3,906.015015,0.03,-0.05,0.16,,92,29,199,1464,58.0,643,0,-5.840988,-35.195152
40,1467,12,7,-8,626.744995,0.02,-0.05,0.22,,92,26,199,1470,58.0,668,0,-5.841114,-35.195148
28,1428,13,6,5,463.759979,-0.01,-0.05,0.26,,92,27,114,1464,58.0,640,0,-5.841176,-35.195148
15,1104,12,10,-6,288.0,0.07,-0.03,0.17,,92,37,97,1465,58.0,639,0,-5.841231,-35.195148
10,892,15,10,-12,239.200012,0.03,-0.02,-0.04,,92,59,94,1470,58.0,630,0,-5.841253,-35.195148
9,1211,87,40,-15,2428.195068,0.03,-0.02,-0.16,,91,106,99,1471,58.0,759,2,-5.841283,-35.195152
13,1766,71,52,3,2881.449951,0.02,-0.01,-0.25,,91,120,100,1476,58.0,647,2,-5.841308,-35.195152
18,1995,80,56,3,3698.150146,0.0,-0.01,-0.17,,91,128,100,1478,58.0,669,2,-5.841362,-35.195152
24,2151,60,54,4,3178.890137,0.04,-0.04,-0.18,,91,120,100,1483,58.0,660,2,-5.841408,-35.195156
27,2432,45,52,8,2738.140137,0.03,-0.02,-0.17,,91,107,100,1462,58.0,1068,2,-5.841488,-35.19516
31,2691,39,47,9,2570.48999,0.03,-0.01,-0.18,,90,102,100,1478,58.0,648,2,-5.84155,-35.195164
35,2953,39,45,10,2741.199951,0.02,0.02,-0.03,,90,99,100,1480,58.0,665,2,-5.841653,-35.195168
38,3179,31,33,-12,2229.044922,0.02,-0.03,-0.08,,90,91,100,1476,58.0,663,1,-5.841728,-35.195171
40,2142,26,30,12,1659.700073,0.02,0.0,-0.02,,90,90,100,1465,58.0,1126,1,-5.841849,-35.195179
42,1654,25,33,11,1557.750122,0.0,-0.04,-0.09,,90,92,100,1469,58.0,670,1,-5.841934,-35.195183
45,1678,27,33,11,1707.420044,0.02,-0.03,-0.03,,90,93,100,1479,58.0,646,1,-5.842067,-35.19519
47,1722,26,33,11,1728.799927,0.03,0.0,-0.04,,90,92,100,1475,58.0,638,1,-5.842162,-35.195202
49,1769,21,29,-3,1508.910034,0.02,-0.02,0.02,,90,59,100,1478,58.0,633,1,-5.842311,-35.195213
51,1825,14,8,0,951.375,0.04,-0.13,0.02,,90,28,100,1465,58.0,642,0,-5.842413,-35.195221
51,1844,14,7,-4,940.76001,0.03,-0.23,0.05,,90,29,199,1475,58.0,634,0,-5.842565,-35.195251
52,1886,17,12,0,1147.52002,0.0,-0.19,0.01,,89,40,111,1482,58.0,633,0,-5.842663,-35.19529
53,1918,17,13,7,1193.940063,0.04,-0.07,-0.01,,89,43,100,1470,58.0,634,1,-5.842806,-35.195366
55,1961,17,13,9,1244.73999,0.0,0.0,0.04,,89,44,100,1476,58.0,657,1,-5.842902,-35.195419
56,1999,17,13,9,1276.155029,0.03,-0.04,0.0,,89,44,100,1476,58.0,668,1,-5.843047,-35.195503
57,2047,17,12,9,1292.714966,0.01,-0.09,-0.02,,88,42,100,1465,58.0,655,1,-5.843143,-35.195564
58,2080,17,12,9,1323.0,0.06,-0.12,0.02,,88,41,100,1467,58.0,661,1,-5.843285,-35.195667
59,2117,17,12,9,1355.035034,0.07,-0.15,-0.01,,88,40,100,1475,58.0,656,1,-5.843376,-35.195744
59,2113,17,12,9,1353.61499,0.05,-0.17,0.01,,88,40,100,1476,58.0,670,1,-5.8435,-35.195873
59,2109,17,12,9,1352.195068,0.03,-0.13,0.04,,88,41,100,1469,58.0,667,1,-5.843576,-35.195961
58,2086,17,14,3,1362.960083,0.05,-0.08,0.02,,87,43,100,1467,58.0,647,1,-5.843674,-35.196102
57,2058,17,13,5,1315.300049,0.02,-0.11,-0.05,,87,41,100,1460,58.0,646,1,-5.843731,-35.196209
56,1574,14,10,25,981.419983,0.03,-0.11,-0.04,,87,34,100,1470,58.0,657,0,-5.843804,-35.196362
54,1451,15,12,18,973.830017,0.01,-0.1,-0.01,,87,42,100,1469,58.0,662,0,-5.843843,-35.196465
53,1424,15,12,9,950.299988,0.04,-0.13,0.02,,87,40,100,1476,58.0,658,0,-5.843889,-35.196617
52,1394,14,11,22,880.109985,0.02,-0.13,0.0,,87,39,100,1465,58.0,651,0,-5.843909,-35.19672
52,1391,14,11,8,879.164978,0.01,-0.13,-0.02,,87,37,100,1476,58.0,666,0,-5.843926,-35.196877
51,1380,12,7,1,748.200012,-0.02,-0.1,0.08,,87,29,100,1472,58.0,657,0,-5.843929,-35.196983
48,1280,12,7,-3,682.0,0.02,-0.05,0.28,,87,28,100,1475,58.0,660,0,-5.843923,-35.197128
39,1270,12,7,-9,568.100037,-0.01,-0.05,0.3,,87,27,100,1470,58.0,669,0,-5.843918,-35.197212
30,1091,12,6,23,412.380005,0.02,-0.03,0.3,,87,31,100,1459,58.0,648,0,-5.843912,-35.197308
22,992,15,8,-3,373.799988,0.03,-0.03,0.23,,87,44,100,1467,58.0,658,0,-5.843909,-35.197357
15,955,13,8,-5,259.325012,0.01,-0.03,0.02,,87,37,100,1471,58.0,657,0,-5.843908,-35.197407
17,1299,21,27,-15,747.780029,0.04,-0.06,-0.04,,87,76,100,1474,58.0,630,0,-5.843906,-35.197441
20,1732,21,27,12,900.52002,0.03,-0.05,-0.07,,87,77,100,1475,58.0,633,0,-5.843902,-35.197495
23,1993,24,27,14,1098.25,0.04,-0.07,-0.06,,87,84,100,1478,58.0,633,0,-5.843897,-35.197544
26,2249,25,29,16,1305.974976,0.03,-0.03,-0.08,,87,84,100,1471,58.0,641,1,-5.843888,-35.19762
29,2092,25,28,2,1308.719971,0.03,-0.02,-0.08,,87,91,100,1475,58.0,634,1,-5.843883,-35.197681
32,1762,25,32,12,1363.840088,0.04,-0.05,-0.07,,87,91,100,1463,58.0,643,1,-5.843874,-35.197773
34,1787,23,30,13,1307.840088,0.03,-0.05,-0.04,,87,84,100,1462,58.0,637,1,-5.843867,-35.197842
36,1771,15,22,9,948.589966,0.04,-0.06,-0.01,,87,40,100,1463,58.0,657,0,-5.843856,-35.197952
36,1764,13,8,-3,674.080017,0.02,-0.09,0.04,,87,28,100,1472,58.0,645,0,-5.843848,-35.198025
34,1661,13,7,-6,607.005005,0.01,-0.17,0.06,,87,29,199,1474,58.0,656,0,-5.84383,-35.198124
31,1530,12,7,-9,518.700012,0.02,-0.02,0.09,,87,28,199,1462,58.0,655,0,-5.843814,-35.198189
27,1356,12,6,-9,421.73999,0.03,0.1,0.09,,87,27,199,1470,58.0,656,0,-5.84379,-35.198273
23,1147,14,6,-6,369.315002,0.0,0.07,0.26,,87,36,112,1478,58.0,647,0,-5.843782,-35.198318
19,1160,12,6,-6,295.0,0.06,0.05,0.06,,87,28,97,1476,58.0,659,0,-5.843776,-35.19838
17,982,12,7,-4,261.839996,0.0,-0.03,-0.02,,87,33,94,1474,58.0,665,0,-5.843774,-35.198418
14,896,12,8,0,230.559998,0.04,-0.08,0.1,,87,37,94,1476,58.0,662,0,-5.843768,-35.19846
11,858,14,10,-4,237.089996,0.02,-0.12,0.12,,87,48,94,1472,58.0,3076,0,-5.843761,-35.198483
9,804,16,13,-12,264.440002,0.02,-0.16,0.0,,87,66,99,1478,58.0,661,0,-5.843744,-35.198509
8,835,16,18,-15,316.549988,0.02,-0.17,-0.08,,87,71,99,1483,58.0,660,0,-5.84373,-35.198521
7,832,18,21,-12,368.47998,0.0,-0.13,-0.04,,87,83,100,1478,58.0,657,0,-5.843706,-35.198524
8,862,19,25,-15,455.72998,0.03,-0.16,0.01,,87,85,100,1467,58.0,650,0,-5.843688,-35.198521
10,940,33,28,-18,805.599976,-0.02,-0.12,-0.1,,87,102,100,1484,58.0,655,0,-5.843662,-35.198509
11,1257,21,30,3,688.184998,0.03,-0.15,-0.13,,87,85,100,1473,58.0,672,0,-5.843644,-35.198475
13,1360,23,29,9,768.600037,0.02,-0.14,-0.07,,87,88,100,1480,58.0,685,0,-5.843642,-35.198448
15,1449,23,30,12,843.524963,0.02,0.03,-0.08,,87,89,100,1480,58.0,1315,0,-5.843644,-35.198421
17,1593,23,29,12,895.390015,0.01,-0.05,-0.05,,87,88,100,1483,58.0,668,0,-5.843649,-35.198368
19,1715,22,28,14,920.024963,0.04,0.06,-0.07,,88,84,100,1483,58.0,654,0,-5.843654,-35.198326
21,1858,21,26,16,930.129944,0.03,-0.06,-0.07,,88,80,100,1487,58.0,650,0,-5.843662,-35.198265
23,1955,21,24,17,952.924927,-0.03,0.05,0.06,,88,78,100,1486,58.0,667,0,-5.843668,-35.198219
24,2031,21,23,18,970.784973,0.03,-0.03,-0.08,,88,77,100,1483,58.0,651,0,-5.843679,-35.198147
25,2101,19,21,20,920.22998,-0.03,-0.08,0.02,,88,66,100,1489,58.0,657,0,-5.843686,-35.198101
25,2116,18,18,20,841.940002,0.06,0.03,-0.08,,88,58,100,1483,58.0,656,0,-5.843695,-35.198025
25,2094,17,16,15,777.77002,0.02,0.07,0.02,,88,53,100,1474,58.0,644,0,-5.8437,-35.197971
25,1971,14,10,1,589.924988,0.05,0.04,0.29,,88,28,100,1479,58.0,657,0,-5.84371,-35.197895
23,1566,13,7,-9,429.899994,0.1,0.03,0.05,,87,30,199,1476,58.0,663,0,-5.843715,-35.197849
20,1190,12,6,-4,310.700012,-0.02,-0.07,-0.07,,87,28,199,1476,58.0,797,0,-5.843722,-35.197784
17,1177,12,7,1,285.23999,-0.01,0.1,0.19,,87,31,108,1476,58.0,669,0,-5.843725,-35.197746
14,965,13,9,-5,260.475006,0.02,0.12,0.06,,87,41,101,1483,58.0,657,0,-5.843717,-35.197704
12,899,13,10,0,241.889999,0.04,0.14,0.12,,87,50,100,1489,58.0,659,0,-5.843704,-35.197681
12,1153,20,25,-5,583.304993,0.08,0.12,-0.01,,87,76,100,1489,58.0,658,0,-5.843676,-35.197659
12,1182,18,22,12,506.939972,0.03,0.01,-0.07,,87,73,100,1475,58.0,664,0,-5.843654,-35.197655
12,1025,16,12,-12,315.0,0.05,-0.03,0.04,,87,68,100,1485,58.0,643,0,-5.843618,-35.197651
14,1279,21,27,0,692.695007,0.04,-0.03,-0.14,,87,83,100,1479,58.0,645,0,-5.843592,-35.197651
16,1455,23,29,10,844.875,0.0,-0.08,-0.09,,87,86,100,1479,58.0,666,0,-5.843546,-35.197647
18,1602,22,28,13,874.460022,0.06,-0.13,-0.19,,87,86,100,1491,58.0,650,0,-5.843511,-35.197647
20,1758,23,28,13,973.919983,0.02,-0.19,-0.18,,88,88,100,1468,58.0,640,0,-5.843454,-35.197636
20,1774,26,32,12,1137.23999,-0.02,-0.15,-0.15,,87,91,100,1489,58.0,633,0,-5.843416,-35.197624
20,1799,25,32,12,1117.73999,0.04,-0.02,-0.1,,88,91,100,1484,58.0,634,0,-5.843361,-35.197601
20,1781,25,32,12,1113.059937,0.07,0.11,-0.08,,87,91,100,1491,58.0,633,0,-5.843324,-35.197582
19,1770,25,31,12,1067.5,0.09,0.19,-0.24,,88,89,100,1489,58.0,639,0,-5.843268,-35.197567
19,1707,21,27,15,875.610046,-0.02,0.01,-0.14,,88,74,100,1483,58.0,643,0,-5.843229,-35.197559
17,1361,13,10,-5,359.234985,0.02,0.0,0.02,,88,33,100,1482,58.0,642,0,-5.843175,-35.197559
15,1072,13,9,-1,284.640015,0.04,-0.09,0.04,,88,38,100,1482,58.0,646,0,-5.843142,-35.197563
11,908,13,10,3,231.839996,0.02,-0.13,-0.01,,88,47,100,1463,58.0,643,0,-5.843104,-35.197559
11,865,14,13,-8,271.799988,0.0,-0.24,0.01,,88,50,100,1489,58.0,654,0,-5.843083,-35.197552
11,1073,24,31,-12,729.330017,0.01,-0.22,-0.04,,88,93,100,1489,58.0,661,0,-5.84306,-35.197529
13,1360,22,32,4,801.0,0.06,-0.05,-0.13,,88,85,100,1487,58.0,646,0,-5.843053,-35.197502
15,1356,21,25,12,691.200012,0.04,-0.02,-0.04,,88,82,100,1491,58.0,642,0,-5.843048,-35.19746
16,1367,15,17,9,473.054993,0.04,-0.08,0.0,,88,50,100,1487,58.0,674,0,-5.843046,-35.19743
15,1168,14,10,-5,321.0,0.02,0.0,0.02,,88,40,100,1463,58.0,654,0,-5.843048,-35.19738
14,981,14,10,-6,285.720001,0.06,-0.02,-0.03,,88,43,100,1480,58.0,639,0,-5.84305,-35.197353
13,903,13,11,-3,264.359985,0.05,-0.09,-0.03,,88,45,100,1476,58.0,651,0,-5.843056,-35.197311
11,860,14,11,-3,248.600006,0.0,-0.13,-0.02,,88,51,100,1469,58.0,655,0,-5.843064,-35.197289
8,809,15,16,-12,277.080017,0.04,-0.07,0.1,,88,65,100,1460,58.0,678,0,-5.843081,-35.197266
5,874,16,18,-6,284.51001,0.02,-0.01,0.12,,89,68,100,1476,58.0,664,0,-5.843089,-35.19725
1,904,18,22,-21,310.959991,0.02,-0.01,0.03,,89,77,100,1489,58.0,661,0,-5.843094,-35.197247
0,930,19,24,-10,339.600006,0.04,-0.01,-0.04,,89,86,100,1470,58.0,664,0,-5.843096,-35.197247
0,997,20,27,-10,404.595001,0.0,-0.04,0.0,,89,89,100,1474,58.0,654,0,-5.843096,-35.197247
0,1013,18,26,-9,365.690002,0.04,-0.02,-0.04,,89,86,100,1474,58.0,647,0,-5.843095,-35.197247
0,1008,18,25,-9,351.0,0.04,-0.02,-0.02,,89,79,100,1482,58.0,647,0,-5.843095,-35.197247
0,1016,15,18,-9,226.440002,0.03,-0.02,-0.02,,90,50,100,1478,58.0,1011,0,-5.843095,-35.197247
0,1001,14,13,-4,156.065002,0.05,-0.03,-0.01,,90,51,100,1480,58.0,649,0,-5.843094,-35.197247
0,995,14,13,-2,155.675003,0.03,-0.02,-0.03,,90,52,100,1408,,649,0,-5.843093,-35.197247
