speed,rpm,tp,load,timing,area,acc_x,acc_y,acc_z,ethanol_fuel_level,coolant_temp,intake_manifold_pressure,afr,battery_voltage,fuel_level,mmcloud_time,cloud_index,latitude,longitude
89,3992,19,27,37,3417.359863,-0.01,-0.08,0.01,,84,47,100,1339,34,606,1,-5.834817,-35.200153
90,3234,52,38,9,5397.759766,0.09,-0.09,0.04,,85,76,100,1337,34,582,1,-5.834924,-35.200012
91,2415,12,9,53,1807.5,-0.03,-0.06,0.03,,87,31,100,1326,26,574,0,-5.835087,-35.199795
91,1955,13,9,0,1627.5,0.01,-0.12,-0.02,,88,18,100,1403,24,571,0,-5.835198,-35.199654
91,1751,13,11,0,1556.01001,-0.02,-0.08,0.0,,89,19,100,1519,23,570,0,-5.835363,-35.199436
91,1750,13,14,0,1601.25,-0.02,-0.08,-0.02,,89,21,100,1568,16,606,0,-5.835474,-35.199295
90,1748,13,14,0,1584.959961,0.01,-0.08,-0.04,,89,21,100,1574,28,580,0,-5.835638,-35.199081
90,1757,13,14,0,1589.640015,-0.01,-0.05,-0.01,,89,20,100,1569,22,571,0,-5.835748,-35.19894
89,1741,13,13,0,1550.910034,-0.06,-0.07,0.02,,88,20,100,1552,22,573,0,-5.835911,-35.198727
86,1698,13,14,0,1499.0,-0.03,-0.12,-0.06,,88,21,100,1565,22,607,0,-5.836019,-35.198593
84,1638,13,16,0,1469.0,-0.04,-0.06,-0.05,,87,23,100,1568,23,582,0,-5.836174,-35.198391
80,1610,13,18,0,1425.900024,-0.01,-0.07,-0.06,,86,24,100,1567,23,574,0,-5.836271,-35.198265
75,1620,13,18,0,1357.800049,-0.07,-0.03,-0.05,,85,24,100,1576,22,571,0,-5.836409,-35.198078
71,1573,14,20,0,1352.715088,-0.08,-0.05,-0.1,,84,24,100,1571,16,571,0,-5.836497,-35.197968
64,1537,14,21,0,1248.224976,-0.16,0.0,-0.08,,83,24,100,1572,11,604,0,-5.836619,-35.197811
56,1538,14,22,0,1145.820068,-0.18,-0.01,-0.12,,82,24,100,1557,8,582,0,-5.836694,-35.197723
49,1567,14,23,0,1068.119995,-0.1,-0.01,-0.03,,82,25,100,1563,8,570,0,-5.836795,-35.197609
43,1497,14,25,0,984.97998,-0.16,-0.01,-0.08,,81,24,100,1581,9,573,0,-5.836857,-35.197544
35,1512,14,24,0,859.039978,-0.18,-0.08,-0.09,,81,25,100,1570,13,569,0,-5.836939,-35.197468
27,1431,14,27,0,764.369995,-0.16,-0.05,-0.1,,80,27,100,1549,10,606,0,-5.836981,-35.19743
21,1152,15,41,-32,822.119995,0.0,-0.04,-0.01,,80,35,100,1440,23,586,0,-5.837029,-35.197388
19,1475,17,31,12,793.75,-0.01,-0.08,0.01,,79,39,100,1382,24,570,0,-5.83706,-35.197361
20,1868,24,32,8,1109.679932,0.1,-0.08,0.04,,79,59,100,1353,29,570,0,-5.837106,-35.197323
23,1948,89,47,8,3796.800049,0.13,-0.09,0.08,,79,77,100,1329,30,606,1,-5.837141,-35.197296
27,2066,89,61,3,4825.040039,0.13,-0.06,0.07,,79,95,100,1335,34,582,1,-5.837204,-35.19725
32,2026,89,59,10,4971.330078,0.18,-0.07,0.04,,79,90,100,1343,23,569,1,-5.837253,-35.19722
35,2054,89,58,12,5093.610352,0.19,-0.05,0.02,,79,93,100,1352,29,575,1,-5.837336,-35.197159
39,1959,89,59,11,5320.909668,0.11,-0.04,0.07,,79,88,100,1360,27,572,1,-5.837399,-35.197117
42,2011,89,56,12,5346.390137,0.1,-0.07,0.07,,79,88,100,1343,36,605,1,-5.837499,-35.197048
44,1940,89,57,13,5474.199707,0.11,-0.06,0.04,,79,85,100,1334,32,588,1,-5.83757,-35.196995
47,1903,89,55,13,5509.530273,0.08,-0.09,0.03,,79,83,100,1338,34,570,1,-5.837682,-35.196918
49,1900,89,54,13,5562.0,0.05,-0.11,0.05,,79,83,100,1339,31,570,1,-5.837761,-35.196865
51,1835,89,54,13,5635.875,0.06,-0.09,0.05,,80,80,100,1337,30,574,1,-5.837884,-35.196781
53,1706,89,58,12,5886.32959,0.07,-0.05,0.05,,80,78,100,1337,30,605,1,-5.837969,-35.19672
54,1727,89,53,12,5685.444824,0.03,-0.1,0.02,,81,76,100,1335,27,582,1,-5.838102,-35.196629
56,1606,20,50,24,1911.179932,0.02,-0.08,0.01,,81,63,100,1326,30,575,0,-5.838194,-35.196564
56,1472,13,23,30,1094.940063,-0.02,-0.1,-0.04,,82,35,100,1324,24,570,0,-5.838332,-35.196468
55,1517,12,18,0,991.705017,-0.03,-0.09,0.04,,82,26,100,1382,23,570,0,-5.838422,-35.196404
53,1530,14,20,0,1069.450073,-0.03,-0.1,0.0,,82,26,100,1494,26,605,0,-5.838553,-35.196312
52,1523,14,25,0,1125.35498,0.0,-0.06,-0.03,,83,28,100,1568,26,583,0,-5.838637,-35.196251
49,1536,14,24,0,1071.640015,-0.05,-0.09,-0.02,,83,27,100,1563,24,571,0,-5.838759,-35.196163
45,1477,14,25,0,1006.950012,-0.14,-0.1,-0.08,,84,26,100,1550,24,573,0,-5.838834,-35.196114
37,1512,14,24,0,888.159973,-0.18,-0.08,-0.09,,84,27,100,1565,17,606,0,-5.838931,-35.196041
29,1516,14,24,0,772.73999,-0.17,-0.1,-0.08,,84,26,100,1565,20,583,0,-5.838981,-35.196007
22,1155,16,36,-30,798.950012,-0.04,-0.1,-0.04,,84,38,100,1449,17,574,0,-5.83904,-35.195965
20,1140,14,35,8,698.5,-0.03,-0.09,0.11,,83,32,100,1385,32,570,0,-5.839074,-35.195938
20,1772,16,19,26,657.539978,0.06,-0.09,0.04,,83,41,100,1353,27,572,0,-5.839122,-35.195908
20,1793,22,34,16,1078.109985,0.08,-0.1,0.06,,83,57,100,1334,43,606,0,-5.839154,-35.195889
23,1823,87,47,12,3683.050049,0.13,-0.1,0.06,,82,73,100,1318,32,583,1,-5.839209,-35.195847
26,1751,89,57,11,4420.165039,0.11,-0.1,0.07,,82,77,100,1336,34,571,1,-5.839251,-35.19582
30,1821,89,58,11,4717.239746,0.09,-0.1,0.07,,82,80,100,1338,34,582,1,-5.83932,-35.19577
32,1812,89,58,11,4820.399902,0.11,-0.13,0.05,,81,81,100,1342,36,569,1,-5.839397,-35.195717
35,1829,89,57,12,4935.340332,0.09,-0.09,0.06,,81,82,100,1337,33,606,1,-5.839453,-35.195679
37,1844,89,57,12,5049.680176,0.1,-0.1,0.03,,81,81,100,1331,33,586,1,-5.839542,-35.195618
39,1924,89,56,12,5141.399902,0.09,-0.06,0.07,,80,85,100,1336,32,570,1,-5.839606,-35.195572
42,1908,89,55,11,5241.879883,0.09,-0.03,0.05,,80,84,100,1320,34,571,1,-5.839672,-35.195526
43,1966,89,53,13,5215.680176,0.09,-0.06,0.03,,80,85,100,1332,28,605,1,-5.839779,-35.195461
45,1944,89,54,13,5367.779785,0.09,-0.06,0.05,,80,85,100,1329,28,581,1,-5.839855,-35.195415
46,1948,89,53,13,5369.760254,0.1,-0.04,0.03,,80,85,100,1332,24,571,1,-5.839974,-35.195358
46,1968,89,54,13,5433.999512,0.09,-0.05,0.06,,80,84,100,1319,26,575,1,-5.840057,-35.19532
46,1937,89,52,13,5310.129883,0.07,-0.07,0.05,,80,83,100,1317,32,570,1,-5.840185,-35.195271
46,2078,89,50,13,5269.439941,0.08,-0.06,0.0,,81,83,100,1305,28,607,1,-5.840314,-35.195225
46,2231,89,41,15,4841.984863,0.09,-0.06,0.03,,81,83,100,1320,33,588,1,-5.840422,-35.19519
46,2159,89,42,15,4865.960449,0.11,-0.04,0.03,,81,81,100,1320,29,569,1,-5.840488,-35.195175
45,2088,24,34,16,1772.76001,0.04,-0.05,0.04,,82,65,100,1319,28,569,0,-5.84062,-35.195148
45,2139,28,34,16,1950.905029,0.08,0.0,0.02,,82,68,100,1310,29,574,0,-5.840708,-35.195133
44,1794,20,32,17,1441.719971,0.05,-0.05,0.02,,82,51,100,1321,24,606,0,-5.840838,-35.19511
42,1674,12,18,41,862.199951,0.03,-0.02,0.0,,83,41,100,1319,22,582,0,-5.840923,-35.195103
39,1665,12,13,0,744.899963,-0.03,-0.07,-0.01,,83,21,100,1353,22,573,0,-5.841042,-35.195095
33,1608,13,14,0,683.380005,-0.13,-0.03,-0.04,,83,23,100,1459,21,569,0,-5.841112,-35.195091
24,1105,16,29,13,716.824951,-0.13,-0.07,-0.07,,84,37,100,1497,9,571,0,-5.841192,-35.195091
17,1157,15,37,-26,717.390015,-0.01,-0.06,0.02,,84,37,100,1379,17,607,0,-5.841244,-35.195095
14,1728,15,22,26,581.040039,0.05,-0.09,0.02,,84,43,100,1337,22,581,0,-5.841273,-35.195095
14,1797,23,35,13,1003.765015,0.11,-0.07,0.08,,84,57,100,1318,31,569,0,-5.841301,-35.195095
16,2090,32,38,16,1428.299927,0.15,-0.06,0.06,,84,73,100,1286,36,574,0,-5.841346,-35.195095
18,2107,89,41,12,3247.064941,0.14,-0.05,0.13,,84,77,100,1307,34,606,1,-5.841399,-35.195099
21,2051,89,45,16,3613.830078,0.15,-0.02,0.07,,84,81,100,1320,34,581,1,-5.841452,-35.195103
24,1798,89,58,11,4386.180176,0.14,-0.05,0.08,,84,80,100,1324,34,573,1,-5.841487,-35.195103
26,1791,89,60,12,4597.129883,0.13,-0.04,0.09,,84,82,100,1318,30,570,1,-5.841563,-35.19511
29,1853,89,58,12,4677.555176,0.1,-0.05,0.12,,84,83,100,1318,32,570,1,-5.841618,-35.19511
31,1854,89,57,12,4731.760254,0.12,-0.05,0.04,,83,82,100,1303,29,605,1,-5.841708,-35.195122
34,1901,89,56,13,4860.449707,0.11,-0.06,0.09,,83,84,100,1313,26,582,1,-5.841773,-35.195129
37,1676,89,56,13,4917.839844,0.07,-0.12,0.04,,83,78,100,1317,27,570,1,-5.841879,-35.195145
39,1532,24,54,13,1828.380005,0.06,-0.09,0.02,,83,65,100,1306,33,574,0,-5.841955,-35.195152
41,1519,21,48,21,1610.454956,0.06,-0.11,0.01,,83,61,100,1317,33,569,0,-5.842076,-35.195164
43,1509,15,28,36,1068.194946,0.01,-0.14,0.02,,83,49,100,1317,29,607,0,-5.84216,-35.195168
44,1524,12,18,6,844.439941,0.02,-0.12,0.02,,83,28,100,1315,34,587,0,-5.842291,-35.195179
45,1486,13,18,0,877.589966,0.0,-0.03,-0.01,,83,22,100,1392,24,570,0,-5.84238,-35.195187
45,1522,14,22,0,978.869995,-0.02,0.08,-0.02,,83,27,100,1514,22,571,0,-5.842513,-35.195213
46,1536,14,25,0,1042.279907,-0.01,0.06,-0.02,,83,28,100,1564,2,574,0,-5.842599,-35.19524
46,1523,14,25,0,1037.664917,-0.02,-0.06,0.02,,83,27,100,1572,7,606,0,-5.842722,-35.195301
46,1524,14,24,0,1023.400024,0.0,-0.13,-0.02,,83,27,100,1553,28,583,0,-5.842803,-35.195343
47,1516,14,24,0,1035.180054,-0.01,-0.11,-0.02,,83,26,100,1567,26,573,0,-5.842923,-35.195412
46,1519,14,24,0,1021.649963,-0.01,-0.1,0.0,,83,26,100,1572,28,570,0,-5.843003,-35.195461
47,1527,14,25,0,1053.720093,0.01,-0.09,-0.01,,83,26,100,1572,23,606,0,-5.84312,-35.195534
47,1526,14,25,0,1053.359985,-0.01,-0.05,-0.01,,83,26,100,1575,28,585,0,-5.843197,-35.195583
47,1516,14,25,0,1049.76001,-0.01,-0.02,-0.02,,83,26,100,1578,24,570,0,-5.843308,-35.195667
47,1517,14,25,0,1050.119995,0.02,-0.05,-0.02,,83,26,100,1565,23,584,0,-5.843379,-35.195728
46,1527,14,25,0,1039.085083,-0.01,-0.04,-0.01,,82,26,100,1572,24,574,0,-5.843477,-35.195824
45,1532,14,25,0,1026.199951,-0.01,-0.03,-0.01,,82,26,100,1568,16,606,0,-5.843537,-35.195892
44,1556,16,23,29,1057.26001,0.04,-0.05,-0.02,,82,39,100,1479,24,582,0,-5.843616,-35.195999
44,1526,17,25,23,1112.970093,0.03,-0.08,0.02,,82,42,100,1374,23,573,0,-5.843663,-35.196072
44,1528,18,31,28,1248.0,0.04,-0.06,0.02,,82,53,100,1353,24,570,0,-5.843727,-35.196182
43,1518,17,30,27,1174.569946,0.05,-0.09,0.0,,81,50,100,1345,28,570,0,-5.843765,-35.196259
42,1506,10,20,36,776.859985,0.06,-0.08,-0.03,,81,39,100,1329,28,605,0,-5.843815,-35.196381
41,1513,12,15,0,759.639954,-0.02,-0.07,0.01,,81,22,100,1348,23,580,0,-5.843844,-35.196457
39,1522,13,17,0,790.159973,-0.02,-0.07,0.01,,81,23,100,1447,22,570,0,-5.843879,-35.196568
37,1518,14,24,0,889.98999,-0.04,-0.09,0.02,,81,27,100,1565,16,574,0,-5.843896,-35.19664
35,1528,14,26,0,893.040039,0.0,-0.09,0.01,,81,28,100,1537,20,607,0,-5.843911,-35.196747
35,1552,15,22,1,869.820068,0.0,-0.12,0.02,,81,39,100,1436,26,582,0,-5.843918,-35.196815
34,1506,12,21,0,744.150024,-0.02,-0.12,0.0,,81,28,100,1515,24,575,0,-5.843923,-35.196918
33,1522,14,22,0,803.549988,0.02,-0.03,-0.02,,80,26,100,1570,26,569,0,-5.843923,-35.196983
33,1533,14,23,0,821.23999,-0.01,-0.07,-0.02,,80,27,100,1575,22,569,0,-5.843919,-35.197083
32,1528,14,25,0,834.47998,-0.05,-0.09,-0.04,,80,27,100,1571,29,604,0,-5.843915,-35.197147
31,1494,14,26,0,824.789978,-0.05,-0.09,-0.07,,80,27,100,1572,20,582,0,-5.843909,-35.197239
29,1518,14,25,0,787.859985,0.0,-0.07,-0.05,,80,27,100,1576,24,570,0,-5.843906,-35.1973
28,1252,16,38,-22,941.160034,-0.05,-0.12,0.05,,80,38,100,1498,22,575,0,-5.8439,-35.197384
29,1624,14,20,31,740.880005,0.03,-0.08,0.01,,80,38,100,1387,33,569,0,-5.843896,-35.197441
31,1560,14,18,28,725.200073,0.01,-0.07,-0.01,,80,31,100,1347,23,607,0,-5.843888,-35.197533
32,1517,14,20,28,758.419983,0.04,-0.1,0.0,,80,34,100,1347,28,586,0,-5.843883,-35.197598
33,1533,12,18,31,696.914978,0.03,-0.07,0.01,,80,32,100,1326,22,571,0,-5.843873,-35.197693
33,1522,13,18,-4,719.609985,0.01,-0.1,0.01,,80,30,100,1326,23,569,0,-5.843867,-35.197758
32,1500,13,22,0,756.0,-0.01,-0.07,-0.01,,80,23,100,1401,23,576,0,-5.843857,-35.197857
31,1519,15,23,0,815.130005,-0.03,-0.07,-0.01,,80,28,100,1519,28,605,0,-5.843851,-35.197914
30,1516,15,28,0,874.640015,-0.01,-0.06,-0.03,,80,30,100,1570,29,581,0,-5.843841,-35.198009
28,1520,15,28,0,845.599976,-0.04,-0.05,-0.02,,80,29,100,1572,23,574,0,-5.843835,-35.198063
26,1225,16,40,-18,932.25,-0.01,-0.03,-0.02,,80,39,100,1497,21,571,0,-5.843824,-35.198139
23,1140,15,38,-23,805.199951,-0.06,-0.09,-0.03,,81,37,100,1390,21,606,0,-5.843815,-35.198189
22,1128,14,32,-24,682.559998,-0.02,-0.12,-0.04,,81,30,100,1351,24,587,0,-5.843802,-35.198254
20,1079,13,28,-20,570.960022,0.01,-0.12,-0.03,,81,28,100,1336,26,569,0,-5.843795,-35.198292
19,1088,13,28,-20,561.179993,-0.02,-0.07,-0.02,,81,28,100,1325,29,569,0,-5.843789,-35.198353
17,1073,14,28,-20,556.424988,-0.04,-0.06,-0.03,,81,29,100,1317,22,575,0,-5.843785,-35.198383
15,1040,14,28,-17,524.599976,-0.06,-0.05,-0.07,,81,29,100,1315,17,606,0,-5.843774,-35.198433
12,1045,14,32,-22,537.900024,-0.1,-0.1,-0.02,,81,33,100,1324,16,581,0,-5.843766,-35.198456
11,1022,14,33,-17,532.840027,-0.06,-0.01,-0.06,,82,34,100,1336,21,575,0,-5.843748,-35.198479
10,1005,14,33,-18,517.075012,0.0,-0.01,-0.05,,82,34,100,1336,13,569,0,-5.843731,-35.198498
9,1287,18,34,21,663.704956,0.17,0.08,0.03,,82,48,100,1332,13,569,0,-5.843704,-35.198505
9,1243,17,36,19,662.174988,-0.02,-0.04,0.02,,83,47,100,1336,17,604,0,-5.843685,-35.198502
11,1405,17,33,23,683.099976,-0.02,-0.02,0.03,,83,48,100,1332,14,583,0,-5.843656,-35.198486
11,1510,19,30,27,699.049988,-0.04,0.03,0.04,,83,55,100,1318,20,571,0,-5.843641,-35.198471
12,1611,21,31,28,797.865051,0.04,0.07,0.03,,83,58,100,1332,23,574,0,-5.84363,-35.198437
13,1786,23,31,23,898.919983,0.03,-0.07,0.06,,84,60,100,1328,16,570,0,-5.84363,-35.198414
15,1761,23,34,21,994.945007,0.03,-0.1,0.05,,84,60,100,1324,28,606,0,-5.843637,-35.198368
17,1803,24,38,22,1155.825073,0.27,0.01,-0.07,,84,62,100,1326,38,595,0,-5.843642,-35.198338
19,1798,24,36,23,1154.449951,0.23,-0.03,-0.04,,84,62,100,1330,29,570,0,-5.84365,-35.198284
21,1593,23,42,21,1226.295044,0.18,-0.01,0.11,,85,62,100,1321,41,570,0,-5.843656,-35.198242
23,1491,22,46,22,1273.39502,-0.04,-0.19,0.11,,85,61,100,1319,33,606,0,-5.843664,-35.198177
24,1526,21,41,23,1178.449951,0.13,-0.08,0.06,,85,60,100,1305,30,581,0,-5.843669,-35.198132
24,1518,21,41,23,1175.850098,0.23,-0.05,-0.02,,85,60,100,1314,31,570,0,-5.843677,-35.198055
25,1518,20,32,29,1002.630005,0.0,-0.09,-0.04,,86,59,100,1324,30,574,0,-5.843683,-35.198009
24,1540,13,24,27,681.599976,-0.05,-0.25,0.05,,86,39,100,1319,29,570,0,-5.843692,-35.197937
24,1582,14,20,30,656.039978,0.1,-0.1,-0.03,,86,37,100,1320,29,605,0,-5.843697,-35.197887
23,1493,13,21,3,614.460022,-0.05,-0.29,0.05,,86,34,100,1318,29,586,0,-5.843705,-35.197819
21,1209,15,33,-19,731.429993,-0.12,-0.27,0.07,,86,39,100,1315,28,570,0,-5.843708,-35.197781
17,1127,14,35,-21,657.02002,-0.09,-0.32,-0.03,,86,35,100,1315,31,570,0,-5.843708,-35.197723
14,1083,14,34,-23,595.919983,0.03,-0.19,-0.09,,86,35,100,1318,31,575,0,-5.843702,-35.197697
11,1038,14,35,-8,560.73999,0.0,-0.19,0.04,,86,35,100,1318,36,609,0,-5.843679,-35.197662
11,1341,14,30,15,561.905029,-0.02,-0.2,-0.03,,86,45,100,1298,31,582,0,-5.843667,-35.197655
10,1388,17,33,20,663.919983,0.08,-0.16,0.05,,85,53,100,1313,40,574,0,-5.843643,-35.197647
9,1317,19,39,21,772.080017,0.05,-0.12,0.05,,85,57,100,1318,30,581,0,-5.843625,-35.197639
11,1525,20,35,25,810.75,0.07,-0.01,-0.02,,85,58,100,1316,28,605,0,-5.843594,-35.197639
13,1744,22,29,24,828.23999,0.16,-0.06,0.07,,84,60,100,1317,30,597,0,-5.843571,-35.197632
15,1714,21,29,29,839.079956,0.01,-0.12,0.07,,84,60,100,1303,29,570,0,-5.84353,-35.197628
16,1742,22,30,26,906.659973,0.18,0.02,0.07,,84,60,100,1315,23,571,0,-5.843499,-35.197624
18,1702,20,27,33,832.950012,0.06,-0.16,0.05,,84,60,100,1307,29,575,0,-5.843449,-35.19762
17,1650,23,36,22,1046.75,-0.2,-0.25,0.07,,83,61,100,1297,30,606,0,-5.843416,-35.197617
16,1500,21,41,23,1026.0,0.18,-0.06,-0.02,,83,60,100,1289,20,581,0,-5.84337,-35.197601
15,1513,21,41,22,1011.639954,0.12,-0.11,0.09,,83,60,100,1305,20,574,0,-5.843342,-35.197582
14,1499,22,44,22,1072.709961,0.05,-0.17,0.01,,82,60,100,1312,33,569,0,-5.843307,-35.197559
13,1423,15,32,32,657.674988,0.05,-0.15,0.07,,82,51,100,1308,33,571,0,-5.843282,-35.197548
11,1402,13,28,0,526.890015,0.02,-0.23,0.05,,82,43,100,1306,34,605,0,-5.84325,-35.19754
8,1020,15,41,-10,617.399963,0.01,-0.12,0.01,,82,40,100,1308,30,583,0,-5.843233,-35.197536
5,1025,20,57,-13,937.75,0.0,-0.08,0.02,,82,54,100,1293,30,570,0,-5.843219,-35.19754
0,997,18,64,-11,895.040039,0.08,-0.09,0.05,,82,53,100,1300,21,575,0,-5.843216,-35.19754
0,1019,15,60,-21,755.700012,0.08,-0.11,0.04,,82,45,100,1300,40,571,0,-5.843216,-35.19754
0,927,15,43,-13,521.804993,0.08,-0.11,0.05,,82,42,100,1318,45,606,0,-5.843218,-35.197544
2,984,16,46,-16,620.159973,0.07,-0.09,0.04,,83,44,100,1301,30,584,0,-5.843226,-35.197544
3,973,15,44,-16,581.154968,0.1,-0.06,0.06,,83,42,100,1300,28,570,0,-5.843231,-35.197544
3,960,15,43,-17,565.799988,0.08,-0.05,0.04,,83,43,100,1303,23,571,0,-5.843237,-35.197544
3,970,15,43,-16,568.099976,0.09,-0.02,0.06,,83,42,100,1295,26,573,0,-5.843242,-35.197544
1,965,15,43,-17,542.299988,0.13,-0.03,0.08,,83,43,100,1295,28,612,0,-5.843248,-35.19754
0,920,18,51,-14,693.599976,0.08,-0.05,0.05,,84,51,100,1298,29,582,0,-5.843248,-35.19754
0,955,18,60,-4,826.5,0.1,-0.06,0.04,,84,52,100,1315,24,574,0,-5.843247,-35.197544
3,1306,23,62,13,1171.950073,0.15,-0.09,0.06,,84,61,100,1317,29,578,0,-5.843245,-35.197544
6,1220,21,51,-5,946.199951,0.06,-0.07,0.08,,84,61,100,1301,28,605,0,-5.843241,-35.197559
7,1032,17,47,-8,737.640015,0.04,-0.02,0.01,,85,53,100,1300,28,586,0,-5.843239,-35.197571
7,990,17,49,-8,753.200012,-0.01,0.0,-0.01,,85,53,100,1291,21,570,0,-5.843238,-35.197594
5,1030,21,60,-11,1017.25,-0.03,0.01,-0.01,,85,58,100,1298,17,570,0,-5.843238,-35.197605
3,965,21,64,-10,1026.774902,-0.02,0.0,-0.01,,85,61,100,1297,14,574,0,-5.843237,-35.197617
2,954,20,63,-8,960.049988,-0.03,-0.01,-0.02,,86,61,100,1298,17,606,0,-5.843237,-35.19762
0,996,20,62,-8,928.76001,-0.03,-0.03,0.0,,86,61,100,1303,21,582,0,-5.843236,-35.197624
0,968,20,58,-9,860.720032,0.01,-0.01,0.01,,86,60,100,1300,16,574,0,-5.843236,-35.197624
0,972,12,55,0,597.299988,0.0,-0.01,0.0,,86,54,100,1298,16,570,0,-5.843235,-35.197624
0,81,10,18,0,97.290001,0.01,-0.01,0.0,,86,43,100,1317,16,571,0,-5.843235,-35.197624
0,81,10,18,0,97.290001,0.01,-0.01,0.0,,86,43,100,1313,16,606,0,-5.843234,-35.197624
0,81,10,18,0,97.290001,0.01,-0.01,0.01,,86,43,100,1318,16,581,0,-5.843233,-35.197624
0,81,10,18,0,97.290001,0.01,-0.01,0.0,,86,43,100,1320,16,569,0,-5.843233,-35.197624
0,81,10,18,0,97.290001,0.01,-0.01,0.01,,86,43,100,1321,16,573,0,-5.843231,-35.197624
